technique_id,is_subtechnique,technique,tactic,platform,data_source,data_component,relationship_id,name,source,relationship,target,event_id,event_name,event_platform,audit_category,audit_sub_category,channel,log_source,filter_in,event_identity,source_identity,evidence_degree,evidence_score,evidence_confidence_reason,telemetry_specificity_score,filter_specificity_score,completeness_score,relationship_strength
T1018,False,remote system discovery,discovery,"Linux, macOS, Windows, Network",network traffic,network connection creation,REL-2022-0112,Process attempted connection from Port,process,attempted connection from,port,DeviceNetworkEvents,devicenetworkevents,windows,,,,microsoft defender for endpoint,"{""ActionType"": ""ConnectionRequest""}",windows|microsoft defender for endpoint|DeviceNetworkEvents|devicenetworkevents,windows|network traffic|network connection creation,49,0.2442,"Evidence score 0.24: this telemetry is shared with 48 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source.",0.14285714285714285,0.42,0.8421052631578947,0.36584962406015037
T1018,False,remote system discovery,discovery,"Linux, macOS, Windows, Network",network traffic,network connection creation,REL-2022-0113,Process connected to Port,process,connected to,port,5156,the windows filtering platform has permitted a connection.,windows,Object Access,Filtering Platform Connection,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|5156|the windows filtering platform has permitted a connection.,windows|network traffic|network connection creation,49,0.2442,"Evidence score 0.24: this telemetry is shared with 48 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source.",0.14285714285714285,0.1,0.956140350877193,0.29265664160401006
T1018,False,remote system discovery,discovery,"Linux, macOS, Windows, Network",network traffic,network connection creation,REL-2022-0113,Process connected to Port,process,connected to,port,3,network connection.,windows,NetworkConnect,,microsoft-windows-sysmon/operational,microsoft-windows-sysmon,,windows|microsoft-windows-sysmon|3|network connection.,windows|network traffic|network connection creation,49,0.2442,"Evidence score 0.24: this telemetry is shared with 48 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source.",0.14285714285714285,0.1,0.912280701754386,0.28388471177944863
T1018,False,remote system discovery,discovery,"Linux, macOS, Windows, Network",network traffic,network connection creation,REL-2022-0113,Process connected to Port,process,connected to,port,3,network connection.,linux,NetworkConnect,,,sysmon,,linux|sysmon|3|network connection.,linux|network traffic|network connection creation,38,0.2801,"Evidence score 0.28: this telemetry is shared with 37 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source.",0.16222142113076254,0.1,0.8421052631578947,0.2795317631969602
T1018,False,remote system discovery,discovery,"Linux, macOS, Windows, Network",network traffic,network connection creation,REL-2022-0113,Process connected to Port,process,connected to,port,DeviceNetworkEvents,devicenetworkevents,windows,,,,microsoft defender for endpoint,"{""ActionType"": ""ConnectionSuccess""}",windows|microsoft defender for endpoint|DeviceNetworkEvents|devicenetworkevents,windows|network traffic|network connection creation,49,0.2442,"Evidence score 0.24: this telemetry is shared with 48 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source.",0.14285714285714285,0.42,0.8421052631578947,0.36584962406015037
T1018,False,remote system discovery,discovery,"Linux, macOS, Windows, Network",network traffic,network connection creation,REL-2022-0159,Device blocked listener on Port,device,blocked listener on,port,5155,the windows filtering platform has blocked an application or service from listening on a port for incoming connections.,windows,Object Access,Filtering Platform Connection,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|5155|the windows filtering platform has blocked an application or service from listening on a port for incoming connections.,windows|network traffic|network connection creation,49,0.2442,"Evidence score 0.24: this telemetry is shared with 48 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source.",0.14285714285714285,0.1,0.956140350877193,0.29265664160401006
T1018,False,remote system discovery,discovery,"Linux, macOS, Windows, Network",network traffic,network connection creation,REL-2022-0173,Device blocked connection to Ip,device,blocked connection to,ip,5157,the windows filtering platform has blocked a connection.,windows,Object Access,Filtering Platform Connection,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|5157|the windows filtering platform has blocked a connection.,windows|network traffic|network connection creation,49,0.2442,"Evidence score 0.24: this telemetry is shared with 48 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source.",0.14285714285714285,0.1,0.956140350877193,0.29265664160401006
T1018,False,remote system discovery,discovery,"Linux, macOS, Windows, Network",network traffic,network connection creation,REL-2022-0173,Device blocked connection to Ip,device,blocked connection to,ip,DeviceEvents,deviceevents,windows,,,,microsoft defender for endpoint,"{""ActionType"": ""FirewallOutboundConnectionBlocked""}",windows|microsoft defender for endpoint|DeviceEvents|deviceevents,windows|network traffic|network connection creation,270,0.0001,"Evidence score 0.00: this telemetry is shared with 269 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source.",0.14285714285714285,0.52,0.8421052631578947,0.39584962406015034
T1018,False,remote system discovery,discovery,"Linux, macOS, Windows, Network",network traffic,network connection creation,REL-2022-0137,Device blocked connection to Port,device,blocked connection to,port,5157,the windows filtering platform has blocked a connection.,windows,Object Access,Filtering Platform Connection,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|5157|the windows filtering platform has blocked a connection.,windows|network traffic|network connection creation,49,0.2442,"Evidence score 0.24: this telemetry is shared with 48 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source.",0.14285714285714285,0.1,0.956140350877193,0.29265664160401006
T1018,False,remote system discovery,discovery,"Linux, macOS, Windows, Network",network traffic,network connection creation,REL-2022-0137,Device blocked connection to Port,device,blocked connection to,port,DeviceEvents,deviceevents,windows,,,,microsoft defender for endpoint,"{""ActionType"": ""FirewallOutboundConnectionBlocked""}",windows|microsoft defender for endpoint|DeviceEvents|deviceevents,windows|network traffic|network connection creation,270,0.0001,"Evidence score 0.00: this telemetry is shared with 269 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source.",0.14285714285714285,0.52,0.8421052631578947,0.39584962406015034
T1018,False,remote system discovery,discovery,"Linux, macOS, Windows, Network",network traffic,network connection creation,REL-2022-0128,Device blocked listener on Process,device,blocked listener on,process,5155,the windows filtering platform has blocked an application or service from listening on a port for incoming connections.,windows,Object Access,Filtering Platform Connection,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|5155|the windows filtering platform has blocked an application or service from listening on a port for incoming connections.,windows|network traffic|network connection creation,49,0.2442,"Evidence score 0.24: this telemetry is shared with 48 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source.",0.14285714285714285,0.1,0.956140350877193,0.29265664160401006
